Date,Close,High,Low,Open,Volume,Daily_Return,MA20,MA50,MA200,Volatility_20,RSI,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Trend_Score,Market_Regime,Recommendation
2021-05-24,896.2120971679688,907.1121073645882,894.5647155037866,906.2996386410872,8551760,-0.008439200943295422,885.3030822753906,901.1082495117188,923.5819229125976,0.01248921813905885,56.053695455742904,0.8094996097241847,-3.5191974352732966,4.328697044997481,885.3030822753906,916.6472703715001,853.9588941792811,50,Bullish,BULLISH HOLD
2021-05-25,886.0568237304688,901.3348284850034,884.6350781454706,901.0640055897504,14780102,-0.011331328230884896,885.8740325927735,899.0505688476562,923.1589001464844,0.012281938995258989,61.65205599827228,0.5072002848182819,-2.7139178912549813,3.2211181760732632,885.8740325927735,916.8136228694611,854.9344423160858,50,Bullish,BULLISH HOLD
2021-05-26,889.1710205078125,893.4362569865272,887.0271801611135,891.4051749417887,7480204,0.0035146693687571062,885.4542785644531,897.0556262207032,922.8059484863281,0.01075605870196087,62.29380192603526,0.5130019779157919,-2.068533917420827,2.5815358953366188,885.4542785644531,915.9505888360961,854.9579682928102,50,Bullish,BULLISH HOLD
2021-05-27,891.9017944335938,899.5294855338184,885.6506620923865,889.2839988316376,26819294,0.0030711458907215494,884.9758575439453,895.1974426269531,922.4493869018555,0.010730020873267299,61.37166316033535,0.7295408030212229,-1.508918973332417,2.23845977635364,884.9758575439453,914.7048119872895,855.246903100601,50,Bullish,BULLISH HOLD
2021-05-28,945.476318359375,950.0800090423912,898.1754320907405,898.1754320907405,56469931,0.06006773869067494,886.5724914550781,894.8110925292968,922.3328277587891,0.017094224601918447,75.77864495808197,5.164631069727193,-0.17420896472049496,5.338840034447688,886.5724914550781,924.937233322377,848.2077495877792,50,Bullish,BULLISH HOLD
2021-05-31,975.0393676757812,989.2115769657272,941.0757172389948,948.7259715836556,59124142,0.031267889784595715,890.3141357421875,895.2750756835937,922.4241122436523,0.01783137527084296,81.11375036215809,10.93886662506793,2.0484061532371904,8.89046047183074,890.3141357421875,945.2817016631192,835.3465698212559,50,Bullish,BULLISH HOLD
2021-06-01,978.9208984375,993.8603885283871,968.810734795466,977.611970938607,28013832,0.003980896454438776,895.0498626708984,895.891611328125,922.5033233642578,0.01707101884429743,81.1962199392656,15.647818683605124,4.768288659310777,10.879530024294347,895.0498626708984,962.6666146731425,827.4331106686543,50,Bullish,BULLISH HOLD
2021-06-02,993.5218505859376,997.2454412183024,973.5498427606852,973.5498427606852,24630162,0.014915354419078097,901.4736175537109,897.2086340332031,922.6695306396484,0.015960245090635185,86.9169861710043,20.323594186509922,7.8793497647506054,12.444244421759317,901.4736175537109,980.5317210935339,822.415514013888,75,Strong Bullish,BULLISH HOLD
2021-06-03,997.313232421875,1015.5249829566308,991.197541606595,1002.4359457378656,23974257,0.0038161031221422004,908.0079528808594,899.0189758300781,922.8672192382812,0.015932042622970766,86.3666945829726,24.057789565310713,11.115037724862628,12.942751840448086,908.0079528808594,996.0334682718335,819.9824374898853,75,Strong Bullish,BULLISH HOLD
2021-06-04,988.6699829101562,1000.38234182816,985.8490553582252,999.6376236399614,14468646,-0.008666534475562426,913.864144897461,899.9983935546875,923.0403094482422,0.01632064513230848,81.05521153571038,26.019788381780245,14.095987856246152,11.923800525534093,913.864144897461,1007.1055788073404,820.6227109875815,75,Strong Bullish,BULLISH HOLD
2021-06-07,1005.3245849609376,1011.9142309078352,986.1876070242224,993.860484894942,16336573,0.01684546141651677,920.5361419677735,901.4878308105468,923.3473364257812,0.016413662071968427,81.51903772371116,28.5890173801389,16.994593761024703,11.594423619114195,920.5361419677735,1020.0176995328245,821.0545844027224,75,Strong Bullish,BULLISH HOLD
2021-06-08,999.54736328125,1005.2117222594064,992.1227450436448,1004.9635226595292,9674735,-0.005746623295711073,927.0445251464844,902.6351477050781,923.564094543457,0.01651936727120373,78.36008075349233,29.815284325998732,19.558731874019507,10.256552451979225,927.0445251464844,1029.4239709460785,824.6650793468903,75,Strong Bullish,BULLISH HOLD
2021-06-09,981.6741333007812,1002.4359284900112,973.9786921208428,1001.5332651004172,11409161,-0.017881323724166176,932.5024047851563,903.7878833007812,923.6621490478516,0.01743385202492749,73.03767500982589,29.01047473441554,21.449080446098716,7.561394288316823,932.5024047851563,1034.2789307293867,830.7258788409257,75,Strong Bullish,BULLISH HOLD
2021-06-10,985.2849731445312,1006.498161161006,982.8251227181646,989.9789185964416,14155653,0.0036782469062406342,938.5921752929687,905.5169848632812,923.856114807129,0.017016615951880452,72.42452047013586,28.337366412483902,22.826737639375757,5.510628773108145,938.5921752929687,1037.5171462782018,839.6672043077357,75,Strong Bullish,BULLISH HOLD
2021-06-11,1002.3753051757812,1009.1011952964064,987.4063735342976,988.6745798453264,13762778,0.017345572597850856,944.9914611816406,907.5590075683593,924.1698345947266,0.01713469878658242,77.78251988757789,28.85040072215304,24.031470255931215,4.8189304662218255,944.9914611816406,1042.9834158665813,846.9995064967,75,Strong Bullish,BULLISH HOLD
2021-06-14,1016.7554931640624,1022.8019357932958,994.1775030221096,1003.213263471595,20332436,0.014346111595156863,951.5895843505859,909.5758532714843,924.5240866088867,0.017180291001256457,83.46338738960611,30.070708687800447,25.239317942305064,4.8313907454953835,951.5895843505859,1050.2831885542375,852.8959801469344,75,Strong Bullish,BULLISH HOLD
2021-06-15,1019.0654296875,1030.3430744105387,1014.6721115736524,1024.047566478528,15174215,0.0022718702175379413,957.6803466796875,911.8754016113281,924.9206924438477,0.017131083857969312,83.39500186731689,30.86837272899163,26.36512889964238,4.503243829349252,957.6803466796875,1057.285146962573,858.0755463968021,75,Strong Bullish,BULLISH HOLD
2021-06-16,1001.6732177734376,1017.7291568032896,999.0689384128792,1016.7554197633552,10797349,-0.01706682555152106,962.696142578125,913.6578515625,925.1057669067383,0.01792562134179029,76.24311891397984,29.754133944996966,27.042929908713297,2.711204036283668,962.696142578125,1060.4447191622003,864.9475659940497,75,Strong Bullish,BULLISH HOLD
2021-06-17,1003.5075073242188,1012.2714997953356,987.315715260484,996.4193416411848,15745975,0.0018312255117076681,968.0665588378906,915.7410217285156,925.3602667236328,0.01775302441294988,68.43395087268132,28.68840148358197,27.372024223687035,1.316377259894935,968.0665588378906,1062.1424632424682,873.9906544333129,75,Strong Bullish,BULLISH HOLD
2021-06-18,1008.0368041992188,1012.2716262697276,989.3312995663522,1007.9688774088152,29369026,0.004513465860436883,973.2764099121093,917.9897033691407,925.6248883056641,0.01774255435276741,62.46416118498408,27.887803989783038,27.475180176906235,0.4126238128768023,973.2764099121093,1063.8517647326123,882.7010550916063,75,Strong Bullish,BULLISH HOLD
2021-06-21,1013.2904663085938,1017.9328482894456,996.4872742197635,998.0045452008349,12186448,0.005211776085446207,979.1303283691407,920.1760095214844,925.9957788085937,0.017433248229518594,62.849263355237426,27.36184106188739,27.452512353902467,-0.0906712920150774,979.1303283691407,1063.6666487647365,894.5940079735449,50,Bullish,BULLISH HOLD
2021-06-22,1008.08203125,1024.0474616919707,1005.1833424900376,1020.876945985556,12871913,-0.0051401204607874895,985.2315887451172,922.2355798339844,926.3258453369141,0.017156478221568724,55.85456862209985,26.222458295336196,27.206501542189216,-0.9840432468530196,985.2315887451172,1058.323263314717,912.1399141755173,50,Bullish,BULLISH HOLD
2021-06-23,998.8425903320312,1019.3370730246654,997.1894056266616,1019.0653658677556,16653951,-0.009165366142388276,990.7151672363282,924.3206872558594,926.5173025512695,0.017507534903874203,50.58913482739762,24.293898638111045,26.623980961373583,-2.3300823232625376,990.7151672363282,1048.266243255047,933.1640912176094,50,Bullish,BULLISH HOLD
2021-06-24,975.3587646484376,1003.0320420254984,969.24439537304,999.5219522378007,91461975,-0.02351103758579942,994.8880157470703,926.5761242675782,926.6276733398438,0.018707463679888656,45.39842117767304,20.632711688168,25.42572710673247,-4.793015418564469,994.8880157470703,1030.0001169111702,959.7759145829705,25,Neutral,BEARISH HOLD
2021-06-25,953.14306640625,975.3587188779936,942.567453114288,975.3587188779936,55355022,-0.02277695043853445,995.271353149414,928.2008435058593,926.7056127929687,0.014485293859321017,32.629160445926445,15.756937304212784,23.491969146228534,-7.735031842015751,995.271353149414,1028.2123509108155,962.3303553880124,50,Bullish,BULLISH HOLD
2021-06-28,944.7868041992188,963.1299720367884,942.5222185353294,961.0918688993542,20277042,-0.00876705974323233,993.7587249755859,929.5456018066407,926.7295846557618,0.012661594503271287,32.07834736721411,11.09072349623159,21.011720016229145,-9.920996519997555,993.7587249755859,1032.8210635501973,954.6963864009745,50,Bullish,BULLISH HOLD
2021-06-29,945.60205078125,955.2039275943256,943.9262837366044,946.3720075153032,27144063,0.0008628894671345311,992.0927825927735,931.0167907714844,926.7024551391602,0.012609668661222146,36.71081218061807,7.3735018811808,18.28407638921948,-10.910574508038678,992.0927825927735,1036.3200944534128,947.8654707321341,50,Bullish,BULLISH HOLD
2021-06-30,955.9512329101562,961.3862145219896,947.0740283906408,949.4291830957576,19762858,0.010944542813074332,990.2142517089844,932.9693811035156,926.6046450805665,0.012363914054890042,39.70442564626361,5.202696034872133,15.66780031835001,-10.465104283477876,990.2142517089844,1037.2860973695597,943.1424060484092,50,Bullish,BULLISH HOLD
2021-07-01,950.19921875,961.6127163035006,948.863085632743,959.2802038142156,12534407,-0.006017058153317767,987.8585510253906,934.8118957519531,926.1335867309571,0.012322065093323656,30.103641776037833,2.983782107924185,13.130996676264845,-10.14721456834066,987.8585510253906,1038.0469842227444,937.6701178280367,50,Bullish,BULLISH HOLD
2021-07-02,964.284912109375,966.0286658416348,947.9345627995748,949.7688855828178,14086620,0.01482393700334228,986.6392974853516,936.8887341308593,925.7199795532226,0.01279807583434546,29.94630127272052,2.3349586199472014,10.971789065001317,-8.636830445054116,986.6392974853516,1037.9176932100438,935.3609017606593,50,Bullish,BULLISH HOLD
2021-07-05,973.8641357421876,975.3814069298204,965.3945518663344,967.6364952540456,11702287,0.009934017957263341,985.066275024414,939.1756604003906,925.3930838012695,0.012372252503576327,33.63392470409366,2.564166506116294,9.290264553224313,-6.726098047108019,985.066275024414,1035.8591001906202,934.2734498582079,50,Bullish,BULLISH HOLD
2021-07-06,962.3599853515624,973.27529270376,960.2765977537204,971.4863144110956,10070124,-0.011812890493043793,983.2069061279296,940.9301037597656,924.9718838500977,0.012554459593635735,35.13187477782337,1.7968140609153807,7.791574454762527,-5.994760393847146,983.2069061279296,1034.4879815117474,931.925830744112,50,Bullish,BULLISH HOLD
2021-07-07,955.679443359375,963.6961219133112,950.2218196134942,963.6961219133112,10454892,-0.006941832675791182,981.9071716308594,942.0923706054688,924.5044180297851,0.012045813228460574,32.55121085954798,0.6422147604733937,6.3617025159047005,-5.719487755431307,981.9071716308594,1034.6487100555223,929.1656332061965,50,Bullish,BULLISH HOLD
2021-07-08,947.7759399414062,958.8045174255832,942.5220970861564,958.8045174255832,11185460,-0.008270036017711702,980.0317199707031,943.0184851074218,924.0556573486328,0.012083624402190195,28.543686113335042,-0.9001834229071619,4.909325328142328,-5.80950875104949,980.0317199707031,1034.892533256178,925.1709066852281,50,Bullish,BULLISH HOLD
2021-07-09,938.0835571289062,947.3683817256788,935.7736870853544,945.6925548959384,9037675,-0.010226449526772319,976.8171325683594,943.5092834472656,923.542751159668,0.011325080568745767,24.04252325068954,-2.871538082417146,3.3531526460304337,-6.22469072844758,976.8171325683594,1033.6638481347743,919.9704170019445,50,Bullish,BULLISH HOLD
2021-07-12,943.9262084960938,951.8069732106676,939.5781755914344,941.9559723923292,8585292,0.006228284594465672,973.175668334961,944.3836779785156,923.1715557861328,0.010794363091312124,27.9532977692986,-3.9172421871303413,1.899073679398279,-5.816315866528621,973.175668334961,1028.5621441490841,917.7891925208377,50,Bullish,BULLISH HOLD
2021-07-13,950.9918212890624,952.5090925159022,945.7152754895722,951.1276748675256,6717133,0.007485344436220176,969.7719879150391,945.7193872070312,922.9365637207031,0.01100586907958263,33.30701589649834,-4.128246465889561,0.6936096503407111,-4.821856116230272,969.7719879150391,1021.532458820139,918.0115170099391,50,Bullish,BULLISH HOLD
2021-07-14,944.7868041992188,954.2301252196338,942.6354298484742,951.2861518765444,8532544,-0.006524784915008852,966.9276672363281,947.3141882324219,922.6262023925781,0.010559934013592011,37.87281063861001,-4.741504783014534,-0.39341323633033787,-4.348091546684196,966.9276672363281,1017.5463924815165,916.3089419911398,50,Bullish,BULLISH HOLD
2021-07-15,943.1336669921876,948.8630578642602,941.3899132919198,948.8630578642602,9448356,-0.0017497462916327144,963.9089752197266,948.8443310546875,922.4195086669922,0.010506322726551479,45.25551710969419,-5.299817774109101,-1.3746941438860905,-3.925123630223011,963.9089752197266,1012.5029592697762,915.314991169677,50,Bullish,BULLISH HOLD
2021-07-16,956.7437744140624,957.8081403899708,945.5114158643192,945.5793426478568,8828185,0.014430730126811842,961.3443237304688,950.5482836914063,922.2346026611328,0.011099136382041514,55.39874301329572,-4.5911391235167684,-2.017983139812226,-2.5731559837045426,961.3443237304688,1005.3277145543351,917.3609329066024,50,Bullish,BULLISH HOLD
2021-07-19,950.6520385742188,961.9976083202988,947.6174964042132,951.127585954552,8354449,-0.006367154929828978,958.21240234375,952.1236315917969,921.9864025878907,0.010974297061345352,52.176438310617336,-4.469536326105526,-2.508293777070886,-1.9612425490346403,958.21240234375,994.9441562142028,921.4806484732972,50,Bullish,BULLISH HOLD
2021-07-20,948.3195190429688,954.7509997157346,943.8809767465054,950.9011562369292,6741464,-0.0024535996732814036,955.2242767333985,953.7024279785156,921.6615466308593,0.010964810316457354,46.46674322555558,-4.509398526340419,-2.908514726924793,-1.6008837994156262,955.2242767333985,983.6611491496601,926.7874043171369,50,Bullish,BULLISH HOLD
2021-07-22,960.5029907226562,961.9523350417172,950.289713605715,959.7330340406752,7972397,0.01284743320688242,953.3072967529297,955.4621569824219,921.4217544555664,0.011408534654932051,54.50222608393248,-3.5173395631722997,-3.030279694174294,-0.48705986899800546,953.3072967529297,973.2700300916207,933.3445634142387,50,Bullish,BULLISH HOLD
2021-07-23,953.709228515625,966.7306251488294,952.0560439551456,966.7306251488294,9937030,-0.007073129675442047,952.224819946289,957.2665502929688,921.1685296630859,0.01030821053849918,45.06444883230997,-3.2419542887363377,-3.072614613086703,-0.1693396756496348,952.224819946289,969.290545049872,935.159094842706,50,Bullish,BULLISH HOLD
2021-07-26,940.642578125,960.6388700312618,938.0382987131832,954.750983452507,12389668,-0.013700874438388522,951.5997955322266,958.5916101074218,920.8794219970703,0.009467881328293506,34.98463986440696,-4.031605124384896,-3.264412715346342,-0.7671924090385542,951.5997955322266,969.4227680642068,933.7768230002464,25,Neutral,BEARISH HOLD
2021-07-27,930.7462768554688,943.745031435626,924.8583903750484,940.6199201537044,10824523,-0.010520788128959402,950.8977691650391,959.5106750488281,920.5450076293945,0.009555051634919626,35.500612773571575,-5.393781747896924,-3.6902865218564584,-1.7034952260404652,950.8977691650391,970.8317271357903,930.9638111942879,25,Neutral,BEARISH HOLD
2021-07-28,922.7522583007812,932.1050093559254,913.1956670017476,932.1050093559254,12897848,-0.008588826787140458,949.7552795410156,960.0207165527344,920.06421875,0.009705966212302582,35.07798198887946,-7.037246032812732,-4.359678424047713,-2.6775676087650186,949.7552795410156,973.2656008112607,926.2449582707706,25,Neutral,BEARISH HOLD
2021-07-29,929.9536743164062,939.5329082786224,925.4924300252736,930.2933681370648,13765738,0.007804278939274711,948.4554016113282,960.5926440429688,919.660622253418,0.009523224479843983,41.87153914076596,-7.670192032194791,-5.021781145677129,-2.648410886517662,948.4554016113282,973.3569437672087,923.5538594554477,25,Neutral,BEARISH HOLD
2021-07-30,921.8238525390624,936.6115854453042,919.9215431668896,932.1050565925412,11350608,-0.008742179316964305,947.0366333007812,961.1071374511719,919.2294653320313,0.009612818952182581,42.47697193595001,-8.727213090505074,-5.762867534642718,-2.964345555862357,947.0366333007812,974.6098955046109,919.4633710969515,25,Neutral,BEARISH HOLD
2021-08-02,938.6724243164062,941.7975357253354,924.4734496016514,930.429323008648,10925104,0.01827743091148748,945.7560089111328,961.8037902832032,918.8744271850586,0.009946165878126445,47.79386512124284,-8.111862460612429,-6.232666519836661,-1.8791959407757677,945.7560089111328,972.3168016988949,919.1952161233706,25,Neutral,BEARISH HOLD
2021-08-03,945.579345703125,947.0513322851772,934.913163448722,946.5984271599676,11817299,0.0073581807750970896,944.3417694091797,962.7911352539063,918.455417175293,0.009808794013051887,47.7241954176971,-6.986327782860258,-6.383398772441381,-0.6029290104188769,944.3417694091797,967.3793706538013,921.3041681645582,50,Bullish,BULLISH HOLD
2021-08-04,952.8261108398438,957.468493410625,945.239695070289,948.5912889902256,13169800,0.007663836112378419,943.8650756835938,964.1265209960937,918.0572961425781,0.009689514092403258,53.35096212066476,-5.446792821773556,-6.196077582307816,0.7492847605342599,943.8650756835938,965.6957918198807,922.0343595473068,75,Strong Bullish,BULLISH HOLD
2021-08-05,966.6400756835938,975.9474827845528,953.0525024475676,957.604315821072,21252078,0.014497886536268378,944.4131072998047,965.6759020996094,917.9110397338867,0.010110693375028798,58.89612300533724,-3.0765640433947965,-5.572174874525213,2.495610831130416,944.4131072998047,967.9743169985937,920.8518976010156,75,Strong Bullish,BULLISH HOLD
2021-08-06,946.1681518554688,972.392083052254,941.5030673967124,964.6924564242828,16620987,-0.02117843481054471,944.3327178955078,966.7612292480469,917.7317044067382,0.01107408729717024,46.195212763387865,-2.8175745760436257,-5.021254814828896,2.20368023878527,944.3327178955078,967.8565586606123,920.8088771304033,75,Strong Bullish,BULLISH HOLD
2021-08-09,940.7783813476562,946.507831687124,935.9548011334764,942.5221349162108,7494143,-0.005696419285771692,944.4674591064453,966.6672705078125,917.5245181274414,0.010899437205369204,46.42972537775126,-3.012506691123349,-4.619505190087787,1.6069984989644377,944.4674591064453,967.8711513241703,921.0637668887202,50,Bullish,BULLISH HOLD
2021-08-10,945.7151489257812,957.0154935941664,939.2384442496344,942.9750161589805,11919198,0.005247535100724843,944.5569061279297,966.0807861328125,917.387826538086,0.01087306171488594,49.07567867324038,-2.737084505069106,-4.243021053084051,1.5059365480149447,944.5569061279297,967.9655622283129,921.1482500275464,75,Strong Bullish,BULLISH HOLD
2021-08-11,958.963134765625,960.1859966454768,943.6092248291548,949.7462363911606,9184963,0.014008431455171166,944.9554718017578,965.681630859375,917.3880102539063,0.011197641565641242,49.45758573731489,-1.4332866626165242,-3.6810741749905453,2.247787512374021,944.9554718017578,969.0857707530632,920.8251728504523,75,Strong Bullish,BULLISH HOLD
2021-08-12,955.8832397460938,962.994047792915,953.3921717385532,962.4052292074406,8137612,-0.0032116928251720855,945.5102935791016,964.9288586425781,917.4126260375976,0.011112792662551555,50.78637020134026,-0.6411485065538045,-3.0730890413031973,2.4319405347493928,945.5102935791016,970.1295839400736,920.8910032181295,75,Strong Bullish,BULLISH HOLD
2021-08-13,971.8032836914062,973.7282353115996,955.181228214771,958.9630848706248,12780901,0.016654799753096583,946.9437744140625,964.4186596679688,917.5030758666992,0.011653141112491421,61.04330348432612,1.2567541071562118,-2.2071204116113154,3.4638745187675273,946.9437744140625,974.1799560536537,919.7075927744714,75,Strong Bullish,BULLISH HOLD
2021-08-16,984.4171142578124,997.7782056289792,963.8772875225334,973.4791642916643,21935444,0.01297981883585786,948.32744140625,964.3336022949219,917.8460464477539,0.011573058330971615,68.66140616040337,3.7356243584409867,-1.018571457600855,4.754195816041841,948.32744140625,980.0947402695631,916.560142542937,75,Strong Bullish,BULLISH HOLD
2021-08-17,980.2275390625,989.7161436724384,972.7996796494008,982.310986419895,12658169,-0.004255894310077113,949.8062164306641,963.8316613769531,918.1558828735351,0.011507055207102332,70.52728869977308,5.300976826249666,0.24533819916924926,5.055638627080417,949.8062164306641,984.6351004906862,914.977332370642,75,Strong Bullish,BULLISH HOLD
2021-08-18,984.0321655273438,990.4409443539316,974.9511803260804,984.6436264377176,10075860,0.0038813707157039357,951.5918487548828,963.521357421875,918.5367599487305,0.011476870422205528,69.79440247857298,6.770485550916305,1.5503676695186606,5.220117881397645,951.5918487548828,989.6151897847946,913.568507724971,75,Strong Bullish,BULLISH HOLD
2021-08-20,972.98095703125,983.7377088016336,967.8856094241048,970.6031001945056,9426282,-0.011230535833319455,952.2157470703125,963.3474938964844,918.8275149536133,0.011532193812082123,68.33300815511969,6.963075634075949,2.6329092624301182,4.330166371645831,952.2157470703125,991.2507629815199,913.1807311591052,75,Strong Bullish,BULLISH HOLD
2021-08-23,979.3670654296876,984.6435509846982,965.7568499022404,984.6435509846982,9854395,0.006563446439818099,953.4986389160156,963.2291357421875,919.0879147338867,0.011450719761960023,65.76585864614438,7.544047159685078,3.6151368418811103,3.928910317803968,953.4986389160156,994.3830114064868,912.6142664255443,75,Strong Bullish,BULLISH HOLD
2021-08-24,989.036865234375,992.7960796490014,976.3098177521404,980.5899239821464,11864472,0.00987351948622539,955.9183532714844,962.9623669433594,919.7962158203125,0.011020750484711116,66.48337605381302,8.684632274884734,4.629035928481835,4.055596346402899,955.9183532714844,999.2539189999138,912.582787543055,75,Strong Bullish,BULLISH HOLD
2021-08-25,997.5969848632812,1005.4778098902966,987.4063495975512,989.8068486851396,13380559,0.008655005621936773,959.260888671875,962.5791967773438,920.6083618164063,0.010649888037652027,66.8140103993318,10.162141469157518,5.735657036616972,4.426484432540546,959.260888671875,1004.6837846211249,913.8379927226251,75,Strong Bullish,BULLISH HOLD
2021-08-26,1010.2108154296876,1016.7555077395328,998.6840464816696,1000.0428218830656,18589616,0.012644214805977105,963.6338165283203,962.4021044921875,921.3418551635742,0.010434569721626706,66.51213828817228,12.210157760917582,7.030557181477095,5.179600579440487,963.6338165283203,1011.0534493650912,916.2141836915494,100,Strong Bullish,BULLISH HOLD
2021-08-27,1008.829345703125,1015.7817181947378,1003.6887734868196,1013.1773788430728,10480636,-0.0013675063714052582,967.5776000976563,962.5452270507812,921.9741098022461,0.010487270272066291,77.76426790015215,13.56537911945486,8.33752156907265,5.227857550382211,967.5776000976563,1016.3049139519653,918.8502862433472,100,Strong Bullish,BULLISH HOLD
2021-08-30,1028.23681640625,1030.7732288164937,1013.0867479284576,1019.0652631807152,14027062,0.01923761514847544,972.8982482910156,963.0398132324219,922.5360662841797,0.01054567428176426,84.46971136660285,16.02074532118536,9.874166319495192,6.146579001690167,972.8982482910156,1023.7812243749145,922.0152722071168,100,Strong Bullish,BULLISH HOLD
2021-08-31,1022.7565307617188,1034.351165067264,1015.5550939662596,1031.2486961976206,26485463,-0.005329789360864479,977.1024536132812,963.3342077636719,923.0219888305664,0.010363378894568674,80.2345378801815,17.324718899943946,11.364276835584944,5.960442064359002,977.1024536132812,1029.9359585695638,924.2689486569986,100,Strong Bullish,BULLISH HOLD
2021-09-01,1026.8101806640625,1038.495504793424,1024.9532755584123,1029.482446811587,11145486,0.003963455407441696,981.1639953613281,963.6046020507813,923.451789855957,0.010339284592004677,78.69721145982206,18.472286010554853,12.785878670578926,5.686407339975927,981.1639953613281,1036.2357777761729,926.0922129464834,100,Strong Bullish,BULLISH HOLD
2021-09-02,1039.1749267578125,1045.2440116453542,1021.32994830324,1021.32994830324,9956770,0.01204190056408816,985.4814361572265,964.2264599609375,924.1405392456055,0.01046253721748829,82.66423541115043,20.147228181497326,14.258148572762607,5.889079608734718,985.4814361572265,1044.590091412595,926.3727809018579,100,Strong Bullish,BULLISH HOLD
2021-09-03,1081.79443359375,1084.7384068201698,1042.8435137983438,1046.2403322593964,30664428,0.04101283214069529,991.2391540527344,965.8854968261719,925.0812020874023,0.013145472441332618,85.66596644725931,24.629753468361855,16.332469551882458,8.297283916479397,991.2391540527344,1063.5744517658156,918.9038563396532,100,Strong Bullish,BULLISH HOLD
2021-09-06,1098.597900390625,1123.2366380009644,1092.4381261377828,1092.891091235902,33641710,0.015532957348517229,998.8606414794922,968.3502795410157,926.0688717651367,0.01167161109143141,86.04513151090138,29.2014700219994,18.906269645905844,10.295200376093554,998.8606414794922,1082.4468924474127,915.2743905115717,100,Strong Bullish,BULLISH HOLD
2021-09-07,1105.52734375,1113.272195169168,1092.4379602260194,1100.5904921516135,17349882,0.006307533772739848,1007.0980895996094,971.3979650878906,927.077873840332,0.011255241583684385,88.88261756955981,33.00329505397906,21.725674727520488,11.277620326458571,1007.0980895996094,1098.6735020860033,915.5226771132154,100,Strong Bullish,BULLISH HOLD
2021-09-08,1101.201904296875,1111.460525484485,1090.01483063056,1110.5547152662286,14301651,-0.003912557638287684,1014.872427368164,974.5262670898437,928.0856726074219,0.011562202236739007,86.2425743378025,35.26077767190202,24.432695316396796,10.828082355505224,1014.872427368164,1110.802909650932,918.9419450853961,100,Strong Bullish,BULLISH HOLD
2021-09-09,1098.597900390625,1104.1460938907833,1094.295151259694,1099.6395643758528,8963249,-0.002364692520135714,1021.8541656494141,977.5861840820312,929.0941040039063,0.011671340889753986,90.99787332202392,36.419901603144694,26.830136573746376,9.589765029398318,1021.8541656494141,1120.9254693094088,922.7828619894194,100,Strong Bullish,BULLISH HOLD
2021-09-13,1074.11767578125,1101.949452386577,1072.532477613042,1101.949452386577,16311160,-0.02228315255351443,1027.765887451172,979.9495129394531,930.0118408203125,0.013216396321919972,77.65739333939547,34.96016708923207,28.456142676843516,6.504024412388556,1027.765887451172,1124.3411131898488,931.1906617124952,100,Strong Bullish,BULLISH HOLD
2021-09-14,1072.7135009765625,1084.2854942866495,1071.6037904973264,1075.6801166083585,8908356,-0.0013072820942697794,1032.8113983154296,982.3997985839844,931.0887646484375,0.013058617651372346,75.66329770187579,33.306080040189045,29.426130149512623,3.8799498906764214,1032.8113983154296,1127.6037019339374,938.0190946969219,100,Strong Bullish,BULLISH HOLD
2021-09-15,1077.1746826171875,1085.0780298856923,1072.7360805602518,1072.7360805602518,9071075,0.0041587820387865015,1037.4492767333984,984.6575939941406,932.0724502563477,0.012924331497295603,75.03562937158271,31.986464163521987,29.9381969523145,2.048267211207488,1037.4492767333984,1131.3444084500138,943.5541450167831,100,Strong Bullish,BULLISH HOLD
2021-09-16,1099.7752685546875,1103.6476943262978,1072.0567074838173,1078.6466838742622,13448882,0.02098135641527321,1043.4266632080078,987.1758166503906,933.1390115356445,0.013243182487669309,76.51159126927627,32.39095471483961,30.428748504819524,1.962206210020085,1043.4266632080078,1137.2047033638382,949.6486230521773,100,Strong Bullish,BULLISH HOLD
2021-09-17,1082.722900390625,1112.2984866148895,1075.9517858407112,1107.837242193017,34882133,-0.015505320633798725,1048.3611999511718,989.5830749511719,934.1569830322265,0.014078260872159892,70.01596420420691,30.978432703897397,30.538685344635102,0.43974735926229513,1048.3611999511718,1139.3239091619207,957.3984907404227,100,Strong Bullish,BULLISH HOLD
2021-09-20,1084.4439697265625,1095.3139316833478,1073.415392150155,1074.3664868663025,11779819,0.001589575075318539,1053.9343505859374,992.1583654785156,935.172727355957,0.01358931255399563,66.83855721647751,29.656018622932834,30.36215200029465,-0.7061333773618159,1053.9343505859374,1138.9124949093584,968.9562062625164,75,Strong Bullish,BULLISH HOLD
2021-09-21,1089.1318359375,1094.5215333838828,1079.7563812162018,1089.2676895218028,9915736,0.004322829340938306,1059.422589111328,994.9854833984375,936.2633642578126,0.013589533330552966,69.97959587860998,28.655939725922508,30.020909545420224,-1.3649698194977162,1059.422589111328,1138.0653811688544,980.7797970538018,75,Strong Bullish,BULLISH HOLD
2021-09-22,1100.817138671875,1106.0255780999046,1086.210482648724,1090.6264428510565,10995912,0.010729006671921004,1065.0116027832032,998.2401550292968,937.3557836914063,0.013605650437965643,71.29826814672941,28.477999614756982,29.71232755928758,-1.2343279445305981,1065.0116027832032,1138.2981904245203,991.725015141886,75,Strong Bullish,SELL
